Unnamed: 0,微博用户名,发布时间,微博链接,微博内容,转发数,评论数,点赞数,Unnamed: 9,Unnamed: 10
598.0,沈阳晚报,08月17日 23:56,//weibo.com/1280846847/M1vKawNqm?refer_flag=1001030103_,#涪陵山火#【#重庆涪陵山火仍在扑救中# 愿平安！】今天下午，重庆市涪陵区城区周边发生山火。据了解，目前山火仍在扑救过程中，暂无人员伤亡。持续关注，愿平安！（央视新闻）#突发# L央视新闻的微博视频 ?,1.0,1.0,10.0,101,
676.0,攀枝花综合广播,08月17日 23:51,//weibo.com/2286385060/M1vHWydrT?refer_flag=1001030103_,#涪陵山火#【#重庆涪陵山火仍在扑救中# 愿平安！】今天下午，重庆市涪陵区城区周边发生山火。据了解，目前山火仍在扑救过程中，暂无人员伤亡。持续关注，愿平安！（央视新闻）L央视新闻的微博视频 ?,0.0,0.0,1.0,96,
747.0,成都商报,08月17日 23:45,//weibo.com/1700648435/M1vFyd3rY?refer_flag=1001030103_,【一起转发！#涪陵消防平安归来#?】今日（8月17日），重庆涪陵突发山火，牵动了无数网友的心。@涪陵消防119 微博下涌进大批网友留言关心：消防队员们，请一定要平安归来！#看到涪陵消防微博评论破防了# ????,4.0,4.0,28.0,105,
878.0,成都交通文艺广播,08月17日 23:33,//weibo.com/2164096520/M1vAPqjoM?refer_flag=1001030103_,#涪陵山火#【#重庆涪陵山火仍在扑救中# 愿平安！】今天下午，重庆市涪陵区城区周边发生山火。重庆市消防救援总队表示，目前山火仍在扑救过程中，暂无人员伤亡。持续关注，愿平安！@央视新闻 L央视新闻的微博视频 ?,0.0,0.0,1.0,104,
934.0,成都商报,08月17日 23:29,//weibo.com/1700648435/M1vyZ6fia?refer_flag=1001030103_,#涪陵山火最新情况#【现场直击！重庆涪陵突发山火】8月17日晚，重庆市涪陵区城区周边发生山火。重庆市消防救援总队表示，目前山火仍在扑救过程中，暂无人员伤亡。红星直播现场直击。 成都商报的微博直播 ?,0.0,15.0,35.0,99,
1014.0,日照网,08月17日 23:21,//weibo.com/2603611447/M1vvRrIsk?refer_flag=1001030103_,【愿平安！#重庆涪陵突发山火#】记者从重庆涪陵市民获悉，8月17日晚，涪陵北山坪突发山火，后续情况正在了解中。（人民日报）  L人民日报的微博视频 ?,1.0,1.0,4.0,75,
1468.0,郑州晚报,08月18日 06:28,//weibo.com/2034347300/M1yjbCigp?refer_flag=1001030103_,#郑州早点晚报#【8.18早点晚报 | 郑州市域内所有高、中风险区全部解除；郑州市区小学入学现场报名8月21日、22日进行；重庆涪陵突发山火】① #郑州发布135号通告# ；②#郑州市区小学入学现场报名8月21日22日进行#；③ #重庆涪陵突发山火# ;④ #郑州文化创意周启幕# ；⑤ #河南特岗教师面试时间调整# 。 O8.18早点晚报 | 郑州市域内所有高、中风险区全部解除 收起d,0.0,0.0,2.0,194,
1480.0,烟台日报传媒集团,08月18日 06:19,//weibo.com/5542843172/M1yfCj1yE?refer_flag=1001030103_,#涪陵山火##重庆涪陵山火仍在扑救中# 愿平安！截止至昨晚，山火仍在扑救过程中，暂无人员伤亡。持续关注，愿平安！（总台记者伍黎明 杨洋）L央视新闻的微博视频 ?,0.0,0.0,0.0,80,
1519.0,926梁溪之声广播,08月18日 07:57,//weibo.com/2288595114/M1yTc6bYl?refer_flag=1001030103_,【#重庆涪陵山火暂无人员伤亡#】重庆市涪陵区政府新闻办17日晚发布消息称，2022年8月17日18时28分许、20时30分许，荔枝街道、江北街道所辖山林相继发生火灾。涪陵区第一时间启动应急预案，组织消防力量前往扑救。目前，附近居民已及时疏散，暂无人员伤亡。过火面积和起火原因正在调查中。#重庆涪陵山火仍在扑救中# (记者 钟旖)O重庆市涪陵区发生山火 暂无人员伤亡 L人民日报的微博视频 收起d,1.0,0.0,0.0,197,
1575.0,成都商报,08月18日 07:41,//weibo.com/1700648435/M1yMX3QN1?refer_flag=1001030103_,【#重庆森林火险红色预警已持续13天# 市民：连续高温树木都烤干了】#重庆涪陵山火市民发声# 重庆市民李先生告诉记者，山火发生点就在他家对面，“好多处着火点，可能是连续高温，树木都烤干了。”李先生介绍，据他了解到，“全区的机关单位都马上动员起来了组织人员应急队员疏散，还出动了直升机。”8月17日，重庆刚召开了高温抗旱工作专题新闻发布会。发布会称，进入夏季森林防火以来，重庆平均气温达到1961年来历史同期最高值，已连续两次发布森林火险橙色和红色预警信号，第2次红色预警信号已经持续13天，目前还在持续。据发布会，截至8月17日，夏季重庆已发生森林火灾2起，受害森林面积17.6亩，防火形势十分严峻。8月中下旬至9月上旬，重庆市仍然维持气温偏高、降水偏少的趋势，高温干旱仍将持续。特别是长江、嘉陵江沿江河谷地带伏旱相对偏重，人口密集，容易发生森林火灾。#重庆涪陵山火仍在扑救中# O网页链接 L红星视频的微博视频 收起d,3.0,6.0,13.0,410,
1621.0,赤峰日报,08月18日 07:27,//weibo.com/2532292007/M1yHcFLKW?refer_flag=1001030103_,#涪陵山火#【#重庆涪陵山火仍在扑救中# 愿平安！】8月17日晚，重庆市涪陵区城区周边发生山火。据了解，目前山火仍在扑救过程中，暂无人员伤亡。持续关注，愿平安！L央视新闻的微博视频 ?,1.0,0.0,2.0,92,
1623.0,西安新闻网,08月18日 07:27,//weibo.com/2208160981/M1yH1axP1?refer_flag=1001030103_,【#重庆涪陵山火暂无人员伤亡#】重庆市涪陵区政府新闻办17日晚发布消息称，2022年8月17日18时28分许、20时30分许，荔枝街道、江北街道所辖山林相继发生火灾。涪陵区第一时间启动应急预案，组织消防力量前往扑救。目前，附近居民已及时疏散，暂无人员伤亡。过火面积和起火原因正在调查中。#重庆涪陵山火仍在扑救中# （中国新闻网） L人民日报的微博视频 收起d,0.0,0.0,1.0,179,
1633.0,济南日报,08月18日 07:24,//weibo.com/2175686497/M1yGaeIc1?refer_flag=1001030103_,#涪陵山火#【重庆市涪陵区突发山火 天目新闻连线目击者：#涪陵山火已烧至半山腰#】8月17日晚，重庆市涪陵区长江北岸的北山坪突发山火，重庆市应急管理局工作人员回应天目新闻称，目前当地消防力量正在现场全力扑救，暂未接到人员伤亡报告，起火原因不明。#重庆涪陵山火仍在扑救中# 8月17日晚10时左右，目击者董小姐告诉天目新闻，起火点位于涪陵区北山坪（北山公园）附近，山火目前仍未被扑灭，火已经烧至半山腰，“大约晚上9点多的时候，我就看到山火烧得越来越厉害，现在火势还很大。今天重庆涪陵区的最高气温达到41度，这几天气温一直很高。”董小姐还称，起火地附近是一个生态公园，平时向游客开放。天目新闻记者了解到，事发地北山坪脚下的北山公园在2022年1月入选重庆市首批历史名园名单。（天目新闻）L天目新闻的微博视频 #重庆涪陵突发山火# 收起d,0.0,0.0,10.0,366,
1671.0,人民网河南频道,08月18日 07:14,//weibo.com/3316714211/M1yBWo4SY?refer_flag=1001030103_,#涪陵山火#【愿平安！#重庆涪陵山火扑救现场#】8月17日下午，重庆市涪陵区城区周边发生山火。火光中，消防正全力扑救。重庆市消防救援总队表示，目前山火仍在扑救过程中。愿平安！L封面新闻的微博视频 ???,0.0,0.0,0.0,101,
1702.0,新闻晨报,08月18日 07:03,//weibo.com/1314608344/M1yxCrNwm?refer_flag=1001030103_,【#重庆涪陵突发山火#  消防赶往扑救，众人在喊：快走 烧过来了】#重庆涪陵山火得到有效控制# 8月17日，重庆。重庆大梁山和北山坪突发山火引发网友关注，涪陵消防已赶赴着火点灭火，不少居民远远看到山火，火光冲天。有网友爆料，大梁山山火疑因有人乱丢烟头引发，网友表示：山中还有少量房屋，现场烧得噼里啪啦的，人都在喊快点走，目前大火仍在扑救中，人员伤亡情况不明，具体起火原因还在进一步调查中，后续以官方通报为准，望平安。#重庆涪陵山火仍在扑救中# #涪陵山火#（秒闻视频）L秒闻视频的微博视频 收起d,28.0,47.0,284.0,248,
1709.0,成都商报,08月18日 07:00,//weibo.com/1700648435/M1yw3dMng?refer_flag=1001030103_,#早安#【一觉醒来世界发生了什么】1、【#重庆涪陵突发山火#】 O网页链接2、【#四川简阳一天接诊13位热射病患者#】 O网页链接3、【#当地回应发生火情先报村上不打119#：村组长说法不妥，已批评】 O网页链接4、【#文物部门回应村民进古墓乘凉#：村民去的崖墓是开放的，未造成破坏】 O网页链接5、【#再熬一周四川有望迎来降温#】 O网页链接6、【刷新纪录！#全球最重熊猫宝宝在卧龙诞生#】 O网页链接 收起d,1.0,3.0,9.0,206,
1731.0,直播南京官方版,08月18日 08:55,//weibo.com/1807431510/M1zgY2cYE?refer_flag=1001030103_,【#重庆江北街道山火明火基本扑灭#】据涪陵发布 ，2022年8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。#重庆涪陵山火最新消息# ???（人民日报） ?,0.0,0.0,0.0,133,
1740.0,西安晚报,08月18日 08:54,//weibo.com/1975995305/M1zgxoana?refer_flag=1001030103_,【#重庆江北街道山火明火基本扑灭#】据涪陵发布 ，2022年8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。#重庆涪陵山火最新消息# ?,0.0,0.0,0.0,123,
1763.0,成都交通文艺广播,08月18日 08:51,//weibo.com/2164096520/M1zfmsgck?refer_flag=1001030103_,【#重庆江北街道山火明火基本扑灭#】据涪陵发布 ，2022年8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。#重庆涪陵山火最新情况# ?,0.0,0.0,0.0,123,
1766.0,扬州交通广播,08月18日 08:51,//weibo.com/1819638285/M1zfa3N3G?refer_flag=1001030103_,【#重庆涪陵江北街道山火明火基本扑灭#】#涪陵江北街道山火得到有效控制# 据重庆市涪陵区政府新闻办消息，2022年8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（涪陵发布） ????,0.0,0.0,1.0,147,
1774.0,神鸟知讯,08月18日 08:50,//weibo.com/7093268990/M1zeP3SSi?refer_flag=1001030103_,【#重庆江北街道山火明火基本扑灭#】据涪陵发布 ，2022年8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。#重庆涪陵山火最新情况# ???,0.0,0.0,0.0,125,
1776.0,人民网河南频道,08月18日 08:49,//weibo.com/3316714211/M1zeE7RwC?refer_flag=1001030103_,【#重庆涪陵山火得到有效控制# 】据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（央视） ????,0.0,0.0,0.0,113,
1781.0,澎湃新闻,08月18日 08:49,//weibo.com/5044281310/M1zerDG18?refer_flag=1001030103_,【#重庆涪陵区山火得到有效控制#，无人员伤亡】据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。#重庆涪陵山火得到有效控制#央视新闻O重庆涪陵区江北街道山火得到有效控制，无人员伤亡 ?,7.0,8.0,34.0,154,
1860.0,北京青年报,08月18日 08:36,//weibo.com/1749990115/M1z9cFBXK?refer_flag=1001030103_,【#重庆涪陵山火得到有效控制# 】据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（央视） ????,13.0,31.0,281.0,113,
1864.0,长三角之声,08月18日 08:36,//weibo.com/1667942985/M1z947J2d?refer_flag=1001030103_,【#重庆涪陵山火暂无人员伤亡#】重庆市涪陵区政府新闻办17日晚发布消息称，2022年8月17日18时28分许、20时30分许，荔枝街道、江北街道所辖山林相继发生火灾。涪陵区第一时间启动应急预案，组织消防力量前往扑救。目前，附近居民已及时疏散，暂无人员伤亡。过火面积和起火原因正在调查中。#重庆涪陵山火仍在扑救中# (中国新闻网)O重庆市涪陵区发生山火 暂无人员伤亡 L人民日报的微博视频 收起d,3.0,1.0,0.0,197,
1884.0,扬州交通广播,08月18日 08:33,//weibo.com/1819638285/M1z80vA8d?refer_flag=1001030103_,【#重庆涪陵江北街道山火得到有效控制#】据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（央视新闻） ????,0.0,0.0,0.0,118,
1896.0,今晚报,08月18日 08:32,//weibo.com/1960785875/M1z7vqGPA?refer_flag=1001030103_,【重庆涪陵区江北街道山火得到有效控制】据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（央视新闻客户端） ?,0.0,0.0,0.0,117,
1920.0,成都商报,08月18日 08:28,//weibo.com/1700648435/M1z5Np7Cm?refer_flag=1001030103_,【#重庆涪陵江北街道山火得到有效控制#】据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。 #涪陵江北街道山火得到有效控制#（央视新闻） ?,0.0,1.0,7.0,132,
1924.0,北京头条,08月18日 08:27,//weibo.com/1644948230/M1z5Biga9?refer_flag=1001030103_,【#重庆涪陵山火得到有效控制# 】据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（央视） ?,73.0,237.0,2939.0,110,
1951.0,扬州交通广播,08月18日 08:21,//weibo.com/1819638285/M1z3br7vC?refer_flag=1001030103_,#涪陵山火#【#重庆涪陵山火仍在扑救中# 愿平安！】昨天下午，重庆市涪陵区城区周边发生山火。据了解，目前山火仍在扑救过程中，暂无人员伤亡。持续关注，愿平安！L央视新闻的微博视频 ?,0.0,0.0,0.0,90,
2028.0,神鸟知讯,08月18日 08:03,//weibo.com/7093268990/M1yVDqSqo?refer_flag=1001030103_,【#重庆涪陵山火暂无人员伤亡#】重庆市涪陵区政府新闻办17日晚发布消息称，2022年8月17日18时28分许、20时30分许，荔枝街道、江北街道所辖山林相继发生火灾。涪陵区第一时间启动应急预案，组织消防力量前往扑救。目前，附近居民已及时疏散，暂无人员伤亡。过火面积和起火原因正在调查中。#重庆涪陵山火仍在扑救中# L人民日报的微博视频 收起d,0.0,0.0,0.0,171,
2039.0,陕视新闻,08月18日 09:59,//weibo.com/3229962754/M1zGZ9OWt?refer_flag=1001030103_,【#陕视融媒大直播#丨 昨日新增本土614+2810  探访西安中高风险区】国家卫健委：17日新增本土“614+2810”；记者探访西安中高风险区，了解疫情防控物资保障情况；重庆涪陵山火明火已基本扑灭，无人员伤亡；南方多地高温持续，558个气象监测站气温超40℃。更多新闻资讯尽在起点新闻。 L第一新闻的微博视频 收起d,0.0,0.0,1.0,160,
2048.0,界面重庆,08月18日 09:57,//weibo.com/7079685386/M1zGfg9g0?refer_flag=1001030103_,【#重庆涪陵山火已得到有效控制#】#重庆涪陵山火最新情况# 据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（央视新闻客户端） ?,0.0,0.0,0.0,128,
2051.0,指读重庆,08月18日 09:57,//weibo.com/7081702108/M1zFVvu0D?refer_flag=1001030103_,【#重庆涪陵山火已得到有效控制#】#重庆涪陵山火最新情况# 据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（央视新闻客户端） ?,0.0,0.0,0.0,128,
2083.0,新民周刊,08月18日 09:51,//weibo.com/1681029540/M1zDKudSR?refer_flag=1001030103_,【#重庆涪陵山火得到有效控制# 】据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（央视） ?,2.0,0.0,1.0,110,
2127.0,东方网,08月18日 09:42,//weibo.com/1918021250/M1zzUCZ0I?refer_flag=1001030103_,【直升机出动！重庆#涪陵山火扑救进入总攻阶段#，暂无人员伤亡】据新华社报道，17日晚间，重庆市涪陵区城区周边发生山火。一夜过去，涪陵山火扑救仍在继续。今天清晨，当地消防部门出动多架直升机提桶灭火，扑救进入总攻阶段。8月17日，涪陵区荔枝街道、江北街道所辖山林相继发生火灾。涪陵区第一时间启动应急预案，组织消防力量前往扑救。附近居民已及时疏散，暂无人员伤亡。过火面积和起火原因正在调查中。（东方网·纵相视频 张丽）  L东方网的微博视频 收起d,2.0,0.0,5.0,221,
2131.0,纵相新闻,08月18日 09:41,//weibo.com/6640396619/M1zzB3z4c?refer_flag=1001030103_,【直升机出动！#重庆山火扑救进入总攻阶段#，暂无人员伤亡】据新华社18日报道，17日晚，重庆市涪陵区城区周边发生山火。一夜过去，涪陵山火扑救仍在继续。今天清晨，当地消防部门出动多架直升机提桶灭火，扑救进入总攻阶段。2022年8月17日18时28分许、20时30分许，荔枝街道、江北街道所辖山林相继发生火灾。涪陵区第一时间启动应急预案，组织消防力量前往扑救。附近居民已及时疏散，暂无人员伤亡。过火面积和起火原因正在调查中。（东方网·纵相视频 张丽）  L纵相新闻的微博视频 收起d,0.0,0.0,0.0,239,
2149.0,羊城晚报,08月18日 09:39,//weibo.com/1497087080/M1zyL4gMf?refer_flag=1001030103_,#涪陵山火最新情况#【#重庆涪陵山火明火已基本扑灭# 无人员伤亡】据涪陵发布，8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。 #重庆涪陵山火已得到有效控制# （涪陵发布） ?,0.0,0.0,5.0,143,
2156.0,长春晚报,08月18日 09:38,//weibo.com/2075245652/M1zybhNBu?refer_flag=1001030103_,【#重庆江北街道山火明火基本扑灭#】据涪陵发布 ，2022年8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。#重庆涪陵山火最新消息# @人民日报???,0.0,0.0,0.0,130,
